Date, Element No, Used interval, SM16 Interval (new), SM17 Interval (new), SM17/SM16 Interval ratio, R (SM16), R (SM17)(exp), R (SM17), Grade, Success, abs RM16, abs RM17 (expected), abs RM17 (predicted), abs R-Metric, sqr R-Metric, Title,
Apr 28 2021 13:06:48,15,7,21,77,3.65,0.926,0.979,0.992,5,1,0.0743,0.021,0.0084,0.0659,0.0054,虚拟地址空间中的共享库处于什么位置？
Apr 28 2021 13:06:51,12,5,16,28,1.72,0.939,0.983,0.986,5,1,0.0608,0.0167,0.0141,0.0467,0.0035,虚拟地址空间从什么开始？
Apr 28 2021 13:06:56,13,7,20,53,2.66,0.928,0.979,0.992,5,1,0.0722,0.021,0.0082,0.064,0.0052,虚拟地址空间紧挨在代码区后的是？
Apr 28 2021 13:06:59,6,5,16,25,1.57,0.935,0.983,0.988,5,1,0.0653,0.0167,0.0124,0.0529,0.0041,计算机系统主存是由一组什么组成的？
Apr 29 2021 08:24:34,5,8,24,59,2.46,0.92,0.976,0.991,5,1,0.0801,0.0236,0.0085,0.0716,0.0063,每个I/O设备都是通过一个什么和I/O总线连接起来的？（两种可能）
4月 30 2021 11:46:28,17,6,20,65,3.24,0.951,0.983,0.989,5,1,0.0489,0.0171,0.0115,0.0374,0.0023,进程虚拟存储器的内容是保存在什么上的？
May 19 2021 12:23:51,8,25,79,44,0.56,0.798,0.93,0.936,5,1,0.2016,0.0699,0.0637,0.1379,0.0366,文件是对什么的抽象表示？
May 23 2021 15:10:38,28,22,76,63,0.83,0.799,0.933,0.984,5,1,0.2006,0.0671,0.0161,0.1845,0.04,计算机中有符号整数和无符号整数的强制转换会改变位的表示吗？
May 23 2021 15:10:42,6,25,86,77,0.89,0.902,0.941,0.961,5,1,0.0981,0.0588,0.0392,0.0589,0.0081,计算机系统主存是由一组什么组成的？
May 24 2021 12:25:57,21,30,103,76,0.74,0.742,0.91,0.98,5,1,0.258,0.0904,0.0196,0.2385,0.0662,表示对象字节排列顺序的小端法是指？
5月 26 2021 14:13:11,12,28,97,63,0.65,0.891,0.934,0.962,5,1,0.1092,0.0657,0.0377,0.0716,0.0105,虚拟地址空间从什么开始？
5月 27 2021 13:12:58,22,33,114,85,0.75,0.725,0.901,0.98,5,1,0.2748,0.0991,0.0203,0.2545,0.0751,x86机器采用小端法还是大端法？
May 31 2021 10:38:03,115,3,8,44,5.49,0.972,0.991,0.994,5,1,0.0282,0.0093,0.0057,0.0226,0.0008,GCC根据switch语句开关情况的数量和开关情况值的稀疏程度来翻译语句。 当开关的数量[.]，并且值的范围跨度比较小时，就会使用跳转表。
May 31 2021 10:38:07,110,3,8,40,5.06,0.972,0.991,0.994,5,1,0.0277,0.0093,0.0056,0.0221,0.0007,GCC根据switch语句开关情况的数量和开关情况值的稀疏程度来翻译语句。 当开关的数量比较多，并且值的范围跨度[.]时，就会使用跳转表。
6月 01 2021 11:37:29,145,1,2,31,15.61,0.991,0.997,0.995,5,1,0.0092,0.0029,0.0047,0.0045,0.0001,在较低的抽象层次上，现代处理器可以同时执行多条指令的属性称为[.]。
6月 01 2021 11:37:35,138,1,2,29,14.73,0.991,0.997,0.995,5,1,0.009,0.003,0.0047,0.0043,0.0001,我们用的术语并发 (concurrency) 是一个通用的概念，指一个[.]的系统；而术语并行 (parallelism) 指的是用并发来使一个系统运行得更快。
6月 01 2021 11:37:43,124,1,2,21,10.73,0.991,0.997,0.995,5,1,0.0089,0.0029,0.0047,0.0041,0.0001,在最低层次上，许多现代处理器拥有特殊的硬件，允许一条指令产生多个可以并行执行的操作，这种方式称为[.]。
Jun 02 2021 11:46:05,167,1,2,21,10.65,0.991,0.998,0.995,5,1,0.0087,0.0021,0.0046,0.0041,0.0001,无论数据是否对齐， x86-64 硬件都能正确工作。不过， Intel 还是建议要对齐数据以提高内存系统的性能。对齐原则是任何 K 字节的基本对象的地址必须是 [.] 的倍数。
Jun 02 2021 11:46:18,143,2,5,36,7.23,0.983,0.994,0.995,5,1,0.0172,0.0061,0.0051,0.012,0.0003,如果处理器可以达到比一个周期一条指令更快的执行速率，就称之为[.]处理器。
Jun 02 2021 11:46:25,139,2,5,32,6.42,0.983,0.994,0.995,5,1,0.017,0.0062,0.0051,0.0118,0.0003,我们用的术语并发 (concurrency) 是一个通用的概念，指一个同时具有多个活动的系统；而术语并行 (parallelism) 指的是用并发来使[.]。
Jun 02 2021 11:46:30,157,1,2,26,13.24,0.992,0.997,0.995,5,1,0.0084,0.0027,0.0047,0.0037,0.0000,GCC 根据开关情况的数量和开关情况值的稀疏程度来翻译开关语句。当开关情况数量[.] ，并且值的范围跨度比较小时，就会使用跳转表。
Jun 02 2021 11:46:36,136,2,5,36,7.29,0.983,0.994,0.995,5,1,0.0165,0.0062,0.0051,0.0114,0.0002,多核处理器每个核心都拥有自己独立的[.]高速缓存。
Jun 03 2021 14:36:57,133,2,5,34,6.73,0.984,0.995,0.995,5,1,0.0164,0.0054,0.005,0.0113,0.0002,SIMD中引用内存的指令是[.]，意味着它们只对单个而不是一组封装好的数据值进行操作。
Jun 03 2021 14:37:14,43,22,76,92,1.22,0.836,0.933,0.989,5,1,0.1644,0.0669,0.0115,0.1529,0.0269,计算机中一个浮点数表示规格化值，小数域是f0 f1 f2 f3 ._那么有效值是？
Jun 03 2021 14:37:24,23,40,138,107,0.78,0.724,0.881,0.983,5,1,0.2761,0.1192,0.0166,0.2596,0.076,可移植的一个所有位都为1的掩码通常是通过什么表达式生成的？
Jun 03 2021 14:37:30,24,40,138,99,0.71,0.726,0.881,0.984,5,1,0.2739,0.119,0.0162,0.2576,0.0747,二进制补码中-1用什么表示？
Jun 04 2021 14:53:36,32,25,86,99,1.15,0.82,0.924,0.988,5,1,0.1798,0.0759,0.0118,0.168,0.0322,在计算机中加法操作和减法操作需要几个周期？
Jun 04 2021 14:53:52,165,3,11,1,0.09,0.977,0.991,0.995,2,0,0.9767,0.9908,0.9946,-0.0179,-0.0353,x86-64函数调用通过栈传递参数时，所有的数据大小都向[.]的倍数对齐。
Jun 04 2021 14:53:55,121,3,8,29,3.64,0.977,0.991,0.995,5,1,0.0231,0.0086,0.0053,0.0178,0.0005,任何内存分配函数 (alloca 、 malloc 、 calloc 或 realloc) 生成的块的必须以 [.] 的倍数进行对齐 。
Jun 04 2021 14:56:05,158,3,8,42,5.24,0.977,0.991,0.995,5,1,0.0229,0.0094,0.0054,0.0175,0.0005,GCC 根据开关情况的数量和开关情况值的稀疏程度来翻译开关语句。当开关情况数量比较多（例如 4 个以上） ，并且值的范围跨度[.]时，就会使用跳转表。
Jun 05 2021 13:27:21,165,1,2,1,0.58,0.991,0.906,0.906,5,1,0.0085,0.0943,0.0943,-0.0858,-0.0088,x86-64函数调用通过栈传递参数时，所有的数据大小都向[.]的倍数对齐。
Jun 05 2021 13:27:32,20,42,145,110,0.76,0.745,0.875,0.984,5,1,0.2548,0.1247,0.0156,0.2392,0.0647,表示对象字节排列顺序的大端法是指？
Jun 05 2021 13:27:39,27,35,121,112,0.92,0.784,0.895,0.986,5,1,0.2163,0.1049,0.0136,0.2027,0.0466,对于左移操作和右移操作，那种的算术和逻辑版本是一致的？
Jun 07 2021 12:53:27,165,2,5,4,0.87,0.905,0.927,0.927,5,1,0.0955,0.073,0.073,0.0225,0.0038,x86-64函数调用通过栈传递参数时，所有的数据大小都向[.]的倍数对齐。
Jun 09 2021 21:28:34,197,2,5,36,7.26,0.986,0.994,0.995,5,1,0.0138,0.0063,0.0051,0.0087,0.0002,流水线架构的局限性 1.对硬件设计者来说，将系统计算设计划分成一组具有相同延迟的阶段是一个严峻的挑战。 2.流水线[.]，收益反而下降
Jun 09 2021 21:28:37,204,1,3,29,9.73,0.993,0.996,0.995,5,1,0.0069,0.0036,0.0049,0.002,0.0000,猜测分支方向并根据猜测开始取指的技术称为[.]。实际上所有的处理器都采用了某种形式的此类技术.
Jun 09 2021 21:28:45,196,2,5,28,5.64,0.986,0.994,0.995,5,1,0.0136,0.0063,0.0051,0.0085,0.0002,流水线架构的局限性 1.对硬件设计者来说，将系统计算设计划分成一组[.]的阶段是一个严峻的挑战。 2.流水线过深，收益反而下降
Jun 09 2021 21:29:02,9,44,145,48,0.33,0.802,0.909,0.955,5,1,0.1981,0.0913,0.0453,0.1528,0.0372,虚拟存储器是对什么的抽象表示？
6月 10 2021 17:52:21,42,29,100,134,1.34,0.82,0.912,0.988,5,1,0.1795,0.088,0.0115,0.168,0.0321,计算机中一个浮点数表示规格化值，假设指数域表示的无符号整数是e，偏置值为Bias，那么实际的指数值E是？
6月 10 2021 17:52:48,36,31,107,121,1.13,0.81,0.906,0.988,5,1,0.1899,0.0937,0.0118,0.178,0.0359,计算机中一个32位浮点数的小数域一共有多少位？
6月 10 2021 17:52:53,33,31,107,89,0.84,0.811,0.906,0.988,5,1,0.1891,0.0938,0.0117,0.1774,0.0356,在计算机中整数乘法操作需要多少时钟周期？
Jun 11 2021 13:33:54,165,4,13,10,0.8,0.947,0.913,0.913,5,1,0.0526,0.0865,0.0865,-0.034,-0.0047,x86-64函数调用通过栈传递参数时，所有的数据大小都向[.]的倍数对齐。
Jun 11 2021 13:36:02,31,32,110,101,0.91,0.806,0.904,0.988,5,1,0.1938,0.0962,0.0117,0.1821,0.0374,在c语言中x-y<0和x<y完全等价吗？
Jun 12 2021 12:32:43,35,33,114,127,1.12,0.802,0.901,0.988,5,1,0.1985,0.0989,0.0118,0.1867,0.0393,计算机中保存一个浮点数需要哪三部分的内容？
Jun 12 2021 12:32:54,29,33,114,104,0.91,0.802,0.901,0.988,5,1,0.1978,0.099,0.0116,0.1861,0.039,计算机中将一个有符号数扩展到更宽的位（比如16位到32位）的结果是？. ([x_w-1_x_w-2_._x_0])
Jun 12 2021 12:33:01,4,49,154,46,0.3,0.664,0.874,0.88,5,1,0.3362,0.1262,0.1202,0.216,0.0986,硬盘属于硬件中的(总线/IO设备/主存/处理器)?
Jun 12 2021 12:33:44,14,45,155,45,0.29,0.83,0.897,0.959,5,1,0.1697,0.1033,0.0412,0.1285,0.0271,虚拟地址空间紧挨代码和数据区后的是？
Jun 13 2021 14:59:42,50,25,86,113,1.31,0.847,0.923,0.99,5,1,0.1532,0.0767,0.01,0.1432,0.0234,判断：如果a_b和c是三个浮点数，那么a*(b+c) = a*b + a*c
Jun 13 2021 14:59:47,47,25,86,137,1.6,0.847,0.923,0.99,5,1,0.1527,0.0767,0.0099,0.1428,0.0232,如果把浮点值x和y看成是实数，f运算定义在实数上，对x和y进行这种运算实际得到的浮点值是？
6月 14 2021 10:40:46,38,33,114,134,1.18,0.804,0.901,0.989,5,1,0.1958,0.0987,0.0112,0.1845,0.0382,计算机中一个浮点数何时表示一个规格化值？
6月 14 2021 10:41:50,37,35,121,139,1.15,0.794,0.896,0.988,5,1,0.2057,0.1044,0.0115,0.1942,0.0422,计算机中一个64位的浮点数的小数域一共多少位？
Jun 15 2021 12:34:37,48,27,93,122,1.31,0.838,0.918,0.99,5,1,0.1622,0.0823,0.01,0.1523,0.0262,判断：如果a和b是两个浮点数，那么a+b=b+a
Jun 15 2021 12:34:45,40,34,117,92,0.79,0.801,0.898,0.989,5,1,0.1992,0.1018,0.0111,0.1881,0.0396,计算机中一个浮点数何时表示无穷大（正或者负）？
6月 16 2021 22:58:19,44,35,121,144,1.19,0.796,0.894,0.989,5,1,0.2038,0.1059,0.0112,0.1926,0.0414,计算机中一个浮点数表示非规格化值，偏置值为Bias，那么指数值E为？
6月 16 2021 22:58:37,26,37,128,135,1.06,0.786,0.888,0.989,5,1,0.2135,0.1116,0.0115,0.2021,0.0455,在计算机中整数除法操作需要多少时钟周期？
Jun 19 2021 14:33:21,41,38,131,176,1.34,0.782,0.887,0.989,5,1,0.2181,0.1134,0.0115,0.2066,0.0474,计算机中一个浮点数何时为NaN？
Jun 19 2021 14:33:25,16,55,173,75,0.43,0.708,0.876,0.955,5,1,0.2917,0.1237,0.0446,0.2472,0.0831,虚拟地址空间最顶部的是什么？
Jun 20 2021 11:28:08,109,25,86,90,1.04,0.851,0.924,0.991,5,1,0.149,0.0759,0.0092,0.1398,0.0221,请写出使用git remote命令来显示remote repository <origin>的详细信息。
Jun 20 2021 11:28:15,13,53,175,99,0.56,0.838,0.912,0.97,5,1,0.1624,0.0884,0.0304,0.1321,0.0255,虚拟地址空间紧挨在代码区后的是？
Jun 20 2021 11:28:25,55,31,107,156,1.46,0.819,0.907,0.99,5,1,0.1809,0.093,0.0101,0.1708,0.0326,x86-64汇编mov指令在（寄存器/内存)和(寄存器/内存/立即数）之间传递指是不被允许的。
Jun 21 2021 10:39:35,165,10,34,30,0.89,0.95,0.888,0.888,5,1,0.0503,0.1121,0.1121,-0.0618,-0.01,x86-64函数调用通过栈传递参数时，所有的数据大小都向[.]的倍数对齐。
Jun 21 2021 10:41:40,149,21,72,103,1.43,0.874,0.936,0.992,5,1,0.1261,0.0643,0.0084,0.1177,0.0158,用加减法和算术右移操作写出一个负整数x除2的k次方的等价表达式。
Jun 21 2021 10:42:03,54,32,115,141,1.23,0.815,0.904,0.99,5,1,0.1852,0.0958,0.0101,0.1751,0.0342,x86-64汇编指令的操作数有哪三种类型？
Jun 21 2021 10:42:55,49,33,119,126,1.06,0.81,0.901,0.99,5,1,0.1899,0.0995,0.0102,0.1797,0.036,判断：如果a，b和c是三个浮点数，那么(a+b)+c=a+(b+c)
Jun 22 2021 09:58:12,112,20,66,84,1.27,0.88,0.939,0.992,5,1,0.1196,0.0611,0.008,0.1115,0.0142,所有的xmm寄存器都是（调用者/被调用者)保存的。
Jun 22 2021 09:58:25,124,21,63,35,0.56,0.511,0.918,0.924,5,1,0.4885,0.0818,0.0758,0.4128,0.2329,在最低层次上，许多现代处理器拥有特殊的硬件，允许一条指令产生多个可以并行执行的操作，这种方式称为[.]。
Jun 22 2021 09:58:47,84,28,14,1,0.07,0.837,0.915,0.991,2,0,0.8371,0.9149,0.9907,-0.1536,-0.2808,Client只需要保存最新的快照的版本控制系统是(CVCS/DVCS).
Jun 22 2021 10:03:13,86,28,101,187,1.85,0.837,0.915,0.991,5,1,0.1625,0.085,0.0093,0.1533,0.0263,git的三个主要状态是（英文）？
Jun 22 2021 10:03:35,98,28,101,129,1.27,0.838,0.916,0.991,5,1,0.1622,0.0844,0.0092,0.153,0.0262,git rm将文件移除staged area但不从磁盘上删除文件的option是？
Jun 23 2021 11:18:40,167,21,63,34,0.54,0.511,0.911,0.956,5,1,0.4885,0.089,0.0442,0.4443,0.2367,无论数据是否对齐， x86-64 硬件都能正确工作。不过， Intel 还是建议要对齐数据以提高内存系统的性能。对齐原则是任何 K 字节的基本对象的地址必须是 [.] 的倍数。
Jun 23 2021 11:19:45,120,2,5,31,6.14,0.987,0.995,0.995,5,1,0.0125,0.0051,0.005,0.0075,0.0001,这些处理器在工业界称为超标量 (superscalar) _意思是它可以在每个时钟周期执行多个操作，而且是乱序的 (out-of-order) _ 意思就是指令 执行的顺序不一定要与它们在机器级程序中的顺序一致。 整个设计有两个主要部分：指令控制单元 (Instruction Control Unit_ ICU) 和[.] 。
Jun 23 2021 11:20:19,163,22,76,123,1.62,0.871,0.933,0.992,5,1,0.1293,0.0671,0.0082,0.1211,0.0166,x86-64中r8的低8位寄存器名称是？
Jun 23 2021 11:21:28,99,29,104,124,1.19,0.834,0.913,0.991,5,1,0.1664,0.0875,0.0092,0.1573,0.0276,git中重命名一个文件所使用的的命令是？
Jun 23 2021 11:21:34,84,1,2,3,1.51,0.992,0.895,0.915,5,1,0.0076,0.1054,0.0846,-0.077,-0.0071,Client只需要保存最新的快照的版本控制系统是(CVCS/DVCS).
Jun 23 2021 11:21:38,175,21,72,163,2.26,0.877,0.935,0.992,5,1,0.1228,0.0647,0.008,0.1148,0.015,x86-64构架中vmovaps指令和vmovapd指令(等价/不等价).
Jun 23 2021 11:21:47,210,2,5,31,6.2,0.988,0.995,0.995,5,1,0.0124,0.0051,0.005,0.0074,0.0001,在处理器ICU 中，[.] 记录正在进行的处理，并确保它遵守机器级程序的顺序语义。
Jun 23 2021 11:22:08,10,59,186,72,0.39,0.691,0.869,0.96,5,1,0.3093,0.1305,0.0401,0.2691,0.094,进程是对什么的抽象表示？
Jun 23 2021 11:29:11,219,1,3,29,9.66,0.994,0.997,0.995,5,1,0.0062,0.0029,0.0049,0.0013,0.0000,循环并行性的好处受汇编代码描述计算的能力限制。如果我们的并行度 p 超过了可用的寄存器数量，那么编译器会产生[.]_ 将某些临时值存放到内存中，通常是在运行时堆栈上分配空间。
Jun 23 2021 11:29:15,113,23,79,132,1.67,0.867,0.93,0.992,5,1,0.1329,0.0702,0.0081,0.1248,0.0176,x86-64构架中leaq指令 leaq a(b_c_d)，d的取值范围是？
Jun 23 2021 11:29:20,2,59,186,113,0.61,0.691,0.87,0.963,5,1,0.3093,0.1297,0.0373,0.2719,0.0943,贯穿整个计算机系统的一组电子管线叫做？
Jun 23 2021 11:29:31,30,2,5,49,9.85,0.988,0.995,0.995,5,1,0.0123,0.005,0.005,0.0073,0.0001,乱序执行的处理器为了解决数据依赖的问题和分支预测后需要恢复状态的需求采用了类似数据转发的[.]的技术。
Jun 23 2021 11:30:00,110,22,76,133,1.75,0.873,0.933,0.992,5,1,0.1271,0.0675,0.0079,0.1192,0.0161,x86-64构架下的setg，setge，setl_setle系列指令是用于（无符号/有符号）数的。
Jun 23 2021 11:31:17,3,60,14,1,0.07,0.605,0.85,0.935,2,0,0.6055,0.8496,0.9351,-0.3296,-0.5078,系统与外界的联系通道的硬件叫做？
6月 24 2021 12:51:36,207,3,8,38,4.7,0.982,0.991,0.995,5,1,0.0183,0.0085,0.0052,0.0132,0.0003,这些处理器在工业界称为超标量 (superscalar) _意思是它可以在每个时钟周期执行多个操作，而且是乱序的 (out-of-order) _ 意思就是指令 执行的顺序不一定要与它们在机器级程序中的顺序一致。 整个设计有两个主要部分：[.] 和执行单元 (Execution Unit_ EU) 。
6月 24 2021 12:52:10,97,30,103,154,1.5,0.831,0.909,0.991,5,1,0.1686,0.0906,0.0089,0.1598,0.0284,git commit -a 自动添加那些(untracked和unstaged/unstaged）的文件。
6月 24 2021 12:52:23,152,23,79,162,2.05,0.868,0.93,0.992,5,1,0.1318,0.0698,0.0079,0.1239,0.0173,下列汇编指令会将rax的值设置为（L1/L2). L1: call L2 L2: pop rax
6月 24 2021 12:52:28,134,23,79,153,1.94,0.868,0.93,0.992,5,1,0.1316,0.0703,0.0079,0.1237,0.0173,x86-64中的callq <Label>指令所做的事情是？
6月 24 2021 13:09:48,102,30,103,184,1.79,0.832,0.91,0.991,5,1,0.1679,0.0902,0.0087,0.1591,0.0281,git log以显示简略的修改信息的option是？
6月 24 2021 13:09:55,45,43,148,167,1.13,0.769,0.873,0.99,5,1,0.2312,0.1272,0.0102,0.221,0.0534,计算机中一个浮点数的小数域，指数域，符号位的顺序是？
6月 24 2021 13:10:03,89,30,103,158,1.53,0.833,0.909,0.991,5,1,0.1674,0.0912,0.0087,0.1587,0.0279,git config关于用户名和用户email的配置的key分别是？
6月 24 2021 13:10:09,88,30,103,157,1.53,0.833,0.909,0.991,5,1,0.1671,0.0912,0.0086,0.1585,0.0279,git config操作当前repository的配置项的option是什么？
6月 24 2021 13:10:29,39,43,148,172,1.16,0.77,0.873,0.99,5,1,0.2303,0.1273,0.0101,0.2202,0.0529,计算机中一个浮点数何时表示一个非规格化值？
6月 24 2021 13:10:36,3,1,2,2,0.99,0.993,0.893,0.927,5,1,0.0074,0.1065,0.0725,-0.0651,-0.0052,系统与外界的联系通道的硬件叫做？
Jun 25 2021 11:29:41,75,25,86,169,1.96,0.859,0.924,0.992,5,1,0.1405,0.0762,0.0079,0.1326,0.0197,x86-64构架下相对于x86构架新增的8个整数寄存器是？
Jun 25 2021 11:30:47,140,25,86,156,1.81,0.86,0.924,0.992,5,1,0.1404,0.0765,0.0079,0.1325,0.0196,cpu的一个物理核心可以运行多个线程的技术被称为？
Jun 25 2021 11:31:48,107,30,103,155,1.51,0.834,0.909,0.992,5,1,0.1658,0.0908,0.0084,0.1573,0.0274,git remote显示所有remote repository的url的option是？
Jun 26 2021 17:22:54,235,1,3,26,8.61,0.994,0.997,0.995,5,1,0.006,0.0027,0.0049,0.0011,0.0000,计算机缓存中覆盖一个现存的块的过程称为替换 (replacing) 或驱逐 (evicting) 这个块。被驱逐的这个块有时也称为牺牲块 (victim block) 。决定该替换哪个块是由缓存的[.] 来控制的。
Jun 26 2021 17:22:59,234,1,3,27,9.03,0.994,0.997,0.995,5,1,0.006,0.0027,0.0049,0.0011,0.0000,计算机缓存中覆盖一个现存的块的过程称为替换 (replacing) 或驱逐 (evicting) 这个块。被驱逐的这个块有时也称为[.] 。决定该替换哪个块是由缓存的替换策略 (replacement policy) 来控制的。
Jun 26 2021 17:23:24,132,25,14,1,0.07,0.86,0.923,0.992,2,0,0.8603,0.9234,0.9922,-0.1319,-0.2443,x86-64中被调用者保存（callee-save）的寄存器包括？
Jun 26 2021 17:23:40,85,32,14,1,0.1,0.825,0.902,0.991,2,0,0.8251,0.9024,0.9914,-0.1664,-0.3022,git认为文件数据是（一系列的快照/初始文件和一系列对文件的更改）。
Jun 26 2021 17:23:44,3,2,6,10,1.75,0.932,0.932,0.932,5,1,0.0678,0.068,0.068,-0.0002,0.0000,系统与外界的联系通道的硬件叫做？
Jun 26 2021 17:23:51,117,26,90,126,1.4,0.856,0.92,0.992,5,1,0.1445,0.0798,0.0079,0.1366,0.0208,x86-64构架中如果寄存 器 %rdx 的值为 x_ 那么指令 leaq 7 (%rdx_ %rdx _ 4)_ %rax 将设置寄存器 %rax 的值为
Jun 26 2021 17:23:58,84,3,8,16,1.96,0.877,0.895,0.911,5,1,0.1234,0.1046,0.0893,0.034,0.0072,Client只需要保存最新的快照的版本控制系统是(CVCS/DVCS).
6月 27 2021 11:05:48,179,25,86,130,1.51,0.861,0.923,0.992,5,1,0.1392,0.0765,0.0077,0.1314,0.0193,请写出用git switch命令使当前的branch设置为test的命令。
6月 27 2021 11:06:30,90,33,114,162,1.42,0.821,0.9,0.991,5,1,0.1793,0.0996,0.0086,0.1707,0.0321,git config关于git默认使用的编辑器的配置的key是什么？
6月 27 2021 11:06:56,58,27,93,181,1.94,0.851,0.918,0.992,5,1,0.1491,0.0819,0.0079,0.1412,0.0222,x86-64构架上利用movl实现movzlq指令的原理是什么？
6月 27 2021 11:07:02,69,26,90,119,1.32,0.856,0.921,0.992,5,1,0.1438,0.0793,0.0078,0.1361,0.0206,x86-64构架下CMP指令是不改变寄存器的SUB指令，TEST指令是不改变寄存器的什么指令？
6月 27 2021 11:07:32,174,25,14,1,0.07,0.861,0.923,0.992,2,0,0.8614,0.9234,0.9924,-0.1309,-0.2427,请写出使用git remote指令将一个远程地址从名字a重命名为b的代码。
6月 27 2021 11:07:37,85,1,2,1,0.5,0.993,0.925,0.951,5,1,0.0073,0.0749,0.0495,-0.0422,-0.0024,git认为文件数据是（一系列的快照/初始文件和一系列对文件的更改）。
6月 27 2021 11:07:40,100,33,114,167,1.46,0.822,0.901,0.992,5,1,0.1781,0.099,0.0084,0.1697,0.0316,git中移动一个文件使用的命令是？
6月 27 2021 11:07:54,132,1,2,2,0.97,0.993,0.925,0.957,5,1,0.0073,0.0749,0.0427,-0.0354,-0.0018,x86-64中被调用者保存（callee-save）的寄存器包括？
Jun 28 2021 09:54:55,157,26,78,32,0.41,0.436,0.897,0.955,5,1,0.564,0.103,0.0453,0.5187,0.316,GCC 根据开关情况的数量和开关情况值的稀疏程度来翻译开关语句。当开关情况数量[.] ，并且值的范围跨度比较小时，就会使用跳转表。
Jun 28 2021 09:54:59,57,28,97,203,2.09,0.847,0.915,0.992,5,1,0.1528,0.0847,0.0079,0.1449,0.0233,x86-64构架中leaq指令的周期数是？
Jun 28 2021 09:55:05,227,3,8,52,6.51,0.982,0.991,0.995,5,1,0.0176,0.0086,0.0051,0.0125,0.0003,数据流通过称为总线 (bus) 的共享电子电路在处理器和 DRAM 主存之间来来回回。 每次 CPU 和主存之间的数据传送都是通过一系列步骤来完成的，这些步骤称为[.] 。
Jun 28 2021 09:56:21,164,27,93,163,1.76,0.853,0.918,0.992,5,1,0.1475,0.0817,0.0077,0.1398,0.0217,x86-64通过栈传递参数时，参数入栈顺序是？
Jun 28 2021 09:56:24,182,26,90,147,1.63,0.858,0.921,0.992,5,1,0.1423,0.0792,0.0076,0.1347,0.0202,请写出用git switch命令创建一个test的branch并且切换当前branch到test的命令。
Jun 28 2021 09:56:37,34,49,169,192,1.14,0.749,0.857,0.99,5,1,0.251,0.1435,0.0098,0.2412,0.0629,在计算机中位操作和移位操作需要多少时钟周期？
Jun 28 2021 09:56:45,114,27,93,129,1.38,0.853,0.918,0.992,5,1,0.1471,0.0821,0.0077,0.1394,0.0216,x86-64构架中divq和idivq指令产生的商和余数分别存放在哪两个寄存器中。
Jun 28 2021 09:57:41,87,34,117,167,1.43,0.819,0.898,0.992,5,1,0.1814,0.1023,0.0083,0.1731,0.0328,git config显示所有配置的值的option是什么？
