Date, Element No, Used interval, SM16 Interval (new), SM17 Interval (new), SM17/SM16 Interval ratio, R (SM16), R (SM17)(exp), R (SM17), Grade, Success, abs RM16, abs RM17 (expected), abs RM17 (predicted), abs R-Metric, sqr R-Metric, Title,
Apr 03 2021 11:53:36,72,3,7,35,5.06,0.976,0.991,0.995,5,1,0.0244,0.0089,0.0054,0.019,0.0006,racket中与local-expand类似，但是在transformer environment展开的函数是？
Apr 03 2021 11:54:59,11,4,10,73,7.27,0.968,0.987,0.994,5,1,0.0321,0.0126,0.0058,0.0263,0.001,可扩展的宏   这个方法的核心在于apply-expander过程： 1.输入的stx首先被应用syntax-local-introduce，模拟use-expander的展开过程暂时结束，准备进入新一次的宏展开。2.introducer被应用，模拟进入了新一次的宏展开，引入新的 macro-introduction scope 。 3 .
Apr 03 2021 11:55:14,71,3,7,37,5.31,0.976,0.991,0.995,5,1,0.0239,0.0089,0.0054,0.0186,0.0005,racket中use-site scope在同一intdef-ctx下被忽略的根本原因是？
Apr 03 2021 11:56:14,33,4,10,44,4.4,0.969,0.988,0.994,5,1,0.0315,0.0119,0.0057,0.0258,0.001,racket中如何消除identifier的use-site scope？
Apr 03 2021 11:56:28,29,4,10,47,4.67,0.969,0.988,0.994,5,1,0.0312,0.0121,0.0057,0.0255,0.0009,得到了3，为什么呢？ 简单来说，在apply-expander时，因为[.]，syntax-local-introduce反转的不仅有 macro-introduction scope ，还有 use-site scope ，因此expander1中的x被打上了 use-site scope ，然后 use-site scope .
Apr 03 2021 11:57:56,63,3,7,55,7.79,0.977,0.991,0.995,5,1,0.0233,0.0094,0.0054,0.0179,0.0005,racket中如果local-expand的stop-ids是一个不含有#%plain-module-begin的列表会怎么样？
Apr 03 2021 11:58:07,61,3,7,31,4.36,0.977,0.991,0.995,5,1,0.0231,0.0094,0.0054,0.0177,0.0005,racket中如果local-expand的stop-ids为#f，结果为？是否会进行局部变量解析操作？
Apr 03 2021 11:58:14,19,3,9,19,2.13,0.916,0.988,0.988,5,1,0.0841,0.0124,0.0124,0.0717,0.0069,Racket正式引入了local-apply-transformer这个api，它解决了什么问题呢？  如果上面的expander1也想要自己支持扩展功能，它能复用apply-expander过程吗？不能，因为syntax-local-introduce是属于use-expander的，introduer才是expander1自己的_syntax .
Apr 03 2021 11:58:20,8,3,9,27,3.04,0.916,0.988,0.989,5,1,0.0841,0.0123,0.0107,0.0734,0.007,如何让drracket正确地画出箭头  宏的Pattern 的 literal identifier： foo  使用syntax-case： (define-syntax (bar stx)   (syntax-case stx ()     [(_ foo-id x)      (free-identifier=? #_foo-id .
Apr 03 2021 11:58:51,23,4,10,38,3.82,0.97,0.987,0.994,5,1,0.0304,0.0125,0.0057,0.0248,0.0009,宏展开何时会引入use-site scope？
Apr 03 2021 11:59:08,60,3,7,57,8.11,0.977,0.991,0.995,5,1,0.0227,0.0094,0.0054,0.0174,0.0005,racket中如果local-expand的stop-ids为(list #_module*)，展开的结果为？
Apr 03 2021 11:59:13,53,3,7,46,6.52,0.977,0.99,0.995,5,1,0.0226,0.0096,0.0054,0.0172,0.0005,(syntax-local-bind-syntaxes id-list expr intdef-ctx extra-intdef-ctxs)  将id-list中identifier在intdef-ctx中绑定。 当expr是#f是对应define-values的情况，当expr是syntax的时候对应[.]的情况。 .
Apr 04 2021 13:20:57,67,4,10,40,3.99,0.97,0.987,0.994,5,1,0.0298,0.0125,0.0056,0.0241,0.0009,假设racket中local-expand中intdef-ctx创建时的add-scope?参数为#t，intdef-ctx所有parent-ctx的scope会不会加到stx上。
Apr 04 2021 13:21:13,13,5,12,36,2.98,0.963,0.984,0.994,5,1,0.0368,0.0159,0.0059,0.0309,0.0013,可扩展的宏   这个方法的核心在于apply-expander过程： 1.输入的stx首先被应用syntax-local-introduce，模拟use-expander的展开过程暂时结束，准备进入新一次的宏展开。2.introducer被应用，模拟进入了新一次的宏展开，引入新的 macro-introduction scope 。 3 .
Apr 04 2021 13:21:20,55,4,10,63,6.26,0.971,0.987,0.994,5,1,0.0294,0.0129,0.0056,0.0237,0.0008,(syntax-local-bind-syntaxes id-list expr intdef-ctx extra-intdef-ctxs)中对应define-values的情况时expr应该为？
Apr 04 2021 13:21:33,18,5,12,54,4.52,0.964,0.984,0.994,5,1,0.0363,0.0159,0.0058,0.0305,0.0013,Racket正式引入了local-apply-transformer这个api，它解决了什么问题呢？  如果上面的expander1也想要自己支持扩展功能，它能复用apply-expander过程吗？不能，因为syntax-local-introduce是属于use-expander的，introduer才是expander1自己的_syntax .
Apr 04 2021 13:21:40,39,5,12,67,5.54,0.964,0.985,0.994,5,1,0.0361,0.015,0.0058,0.0304,0.0013,racket中可扩展宏中syntax-parse的#:track-literals无效的情况是？
Apr 04 2021 13:22:05,62,4,10,48,4.83,0.971,0.987,0.994,5,1,0.0288,0.0127,0.0056,0.0233,0.0008,racket中如果local-expand的stop-ids为一个列表且不是null或者(list #_module*)，展开结果是什么？是否会进行局部变量解析操作？
Apr 04 2021 13:22:14,12,5,12,65,5.45,0.964,0.984,0.994,5,1,0.0357,0.0159,0.0058,0.0299,0.0012,可扩展的宏   这个方法的核心在于apply-expander过程： 1.输入的stx首先被应用syntax-local-introduce，模拟use-expander的展开过程暂时结束，准备进入新一次的宏展开。2.introducer被应用，模拟进入了新一次的宏展开，引入新的 macro-introduction scope 。 3 .
Apr 04 2021 13:22:33,14,5,12,75,6.29,0.964,0.984,0.994,5,1,0.0355,0.0159,0.0058,0.0297,0.0012,可扩展的宏   这个方法的核心在于apply-expander过程： 1.输入的stx首先被应用syntax-local-introduce，模拟use-expander的展开过程暂时结束，准备进入新一次的宏展开。2.introducer被应用，模拟进入了新一次的宏展开，引入新的 macro-introduction scope 。 3 .
Apr 04 2021 13:22:40,34,5,12,54,4.51,0.965,0.985,0.994,5,1,0.0353,0.0152,0.0057,0.0296,0.0012,racket中为何要消除identifier的use-site scope
Apr 04 2021 13:22:51,22,5,12,51,4.27,0.965,0.984,0.994,5,1,0.0351,0.0159,0.0057,0.0294,0.0012,可扩展的宏解决访问不到自己的introducer旧的解决方案是？
4月 05 2021 12:39:32,31,4,12,44,3.7,0.947,0.987,0.99,5,1,0.0526,0.0132,0.0102,0.0424,0.0027,导致可扩展宏各种错误真正的问题有是： 1.内部的expander1先于外部的use-expander被展开，以至内部被[.]。 2.expander1的展开没有适当地引入 use-site scope。
4月 05 2021 12:41:49,24,6,15,58,3.87,0.958,0.981,0.994,5,1,0.0418,0.0189,0.0059,0.0359,0.0017,syntax-local-introduce是否会反转use-site scope？
4月 05 2021 12:42:00,70,5,12,41,3.38,0.965,0.984,0.994,5,1,0.0348,0.0155,0.0057,0.0291,0.0012,racket中(generate-expand-context liberal-definitions?)当liberal-definitions?为#f时相当于什么
4月 05 2021 12:42:07,59,5,12,56,4.69,0.965,0.984,0.994,5,1,0.0346,0.0158,0.0057,0.0289,0.0012,racket中如果local-expand的stop-ids为null，展开的结果是？
4月 05 2021 12:42:11,25,6,14,87,6.24,0.959,0.981,0.994,5,1,0.0412,0.0189,0.0059,0.0354,0.0017,宏展开结束会反转use-site scope吗？
4月 05 2021 12:42:24,41,6,14,59,4.19,0.959,0.982,0.994,5,1,0.0411,0.0181,0.0058,0.0352,0.0017,请写出racket中record-disappeared-uses不使用默认syntax-local-introduce而使用自己的introducer来record #_a的代码
4月 05 2021 12:42:40,15,6,14,69,4.96,0.959,0.981,0.994,5,1,0.0409,0.019,0.0058,0.035,0.0016,可扩展的宏   这个方法的核心在于apply-expander过程： 1.输入的stx首先被应用syntax-local-introduce，模拟use-expander的展开过程暂时结束，准备进入新一次的宏展开。2.introducer被应用，模拟进入了新一次的宏展开，引入新的 macro-introduction scope 。 3 .
4月 06 2021 14:26:34,50,6,14,91,6.52,0.959,0.981,0.994,5,1,0.0407,0.0193,0.0059,0.0349,0.0016,利用local-expand展开intdef-ctx必不可少的三个stop-ids是？
4月 06 2021 14:26:58,10,6,18,50,2.79,0.839,0.975,0.983,5,1,0.161,0.0247,0.0172,0.1439,0.0256,可扩展的宏   这个方法的核心在于apply-expander过程： 1.输入的stx首先被应用syntax-local-introduce，模拟[.]的展开过程暂时结束，准备进入新一次的宏展开。2.introducer被应用，模拟进入了新一次的宏展开，引入新的 macro-introduction scope 。 3 .
4月 07 2021 15:42:19,73,7,18,46,2.53,0.953,0.978,0.994,5,1,0.0472,0.0219,0.006,0.0412,0.0022,intdef-ctx的展开中，为了防止define-syntaxes的expr部分在部分展开完之后又被二次展开，应该怎样做？
4月 07 2021 15:42:49,66,7,18,48,2.68,0.953,0.978,0.994,5,1,0.047,0.0223,0.006,0.041,0.0022,racket中local-expand在_module-begin的context下面会对stx里面的module form做什么？
4月 07 2021 15:44:04,42,7,21,34,1.61,0.815,0.968,0.976,5,1,0.1852,0.032,0.0236,0.1616,0.0338,racket中可扩展宏定义中pattern expander处在local-apply-transformer和非local-apply-transformer中如何记录disappeared-use？
4月 07 2021 15:44:11,20,8,20,93,4.63,0.947,0.974,0.994,5,1,0.0533,0.0256,0.0062,0.0471,0.0028,Racket正式引入了local-apply-transformer这个api，它解决了什么问题呢？  如果上面的expander1也想要自己支持扩展功能，它能复用apply-expander过程吗？不能，因为syntax-local-introduce是属于use-expander的，introduer才是expander1自己的_syntax .
4月 07 2021 15:44:34,38,8,20,84,4.18,0.947,0.975,0.994,5,1,0.0531,0.0249,0.0061,0.047,0.0028,为什么racket中定义match expander需要prop:match-expander，而不是固定使用某一字段或者某一struct呢？
4月 08 2021 13:04:32,17,8,25,56,2.24,0.806,0.967,0.984,5,1,0.1944,0.0325,0.0163,0.178,0.0375,Racket正式引入了local-apply-transformer这个api，它解决了什么问题呢？  如果上面的expander1也想要自己支持扩展功能，它能复用apply-expander过程吗？不能，因为[.]注意到上面的introducer是apply .
4月 08 2021 13:05:10,6,9,24,79,3.3,0.941,0.972,0.994,5,1,0.0593,0.0284,0.0063,0.053,0.0035,如何让drracket正确地画出箭头  对宏编写者而言，disappeared-use属性动得最频繁。所有[.]的 identifier ，都应该被记录 syntax property 的这一项里（除了宏自己的名字的 identifier ，那个是由expander记录到origin属性）。
Apr 12 2021 12:33:02,121,3,7,45,6.48,0.98,0.992,0.995,5,1,0.0201,0.0085,0.0052,0.0149,0.0004,In the object oriented setting_ CFA is usually termed a “points-to” analysis and the interplay between control- and data-flow is called “[.]”
4月 13 2021 11:24:23,135,2,4,24,6.01,0.987,0.995,0.995,5,1,0.0134,0.0052,0.005,0.0084,0.0002,in which J and J1_ . _ Jk are all judgements of the form being defined. The judgements above the horizontal line are called the premises of the rule_ and the judgement below .
4月 13 2021 11:24:29,5,14,44,113,2.56,0.91,0.956,0.993,5,1,0.0899,0.0436,0.007,0.0829,0.008,如何让drracket正确地画出箭头  对宏编写者而言，disappeared-use属性动得最频繁。所有不出现在宏返回的syntax对象中的 identifier ，都应该被记录 syntax property 的这一项里（除了宏自己的名字的 identifier ，那个是由expander记录到[.]属性）。
4月 13 2021 11:24:36,136,2,4,37,9.28,0.987,0.995,0.995,5,1,0.0133,0.0052,0.005,0.0083,0.0002,in which J and J1_ . _ Jk are all judgements of the form being defined. The judgements above the horizontal line are called the premises of the rule_ and the judgement below .
Apr 22 2021 10:41:57,19,19,66,49,0.75,0.87,0.948,0.978,5,1,0.1298,0.0521,0.0223,0.1075,0.0163,Racket正式引入了local-apply-transformer这个api，它解决了什么问题呢？  如果上面的expander1也想要自己支持扩展功能，它能复用apply-expander过程吗？不能，因为syntax-local-introduce是属于use-expander的，introduer才是expander1自己的_syntax .
4月 25 2021 12:21:10,82,23,3,2,0.74,0.425,0.93,0.992,2,0,0.4247,0.9305,0.9917,-0.567,-0.8031,请写出haskell用lens（foo，bar，baz），使得v的foo的bar的baz的数值+1 （使用lens的操作符）
4月 25 2021 12:21:25,69,24,58,48,0.83,0.324,0.905,0.962,5,1,0.6761,0.0954,0.0383,0.6378,0.4556,racket中local-expand在特定的intedef-ctx下展开时，当intdef-ctx的外层还有intdef-ctx的，context-v应该是什么？
Apr 27 2021 10:51:07,227,2,6,5,0.82,0.928,0.956,0.956,5,1,0.0716,0.044,0.044,0.0275,0.0032,简述逻辑中的排中律
Apr 27 2021 10:51:12,163,2,6,5,0.9,0.929,0.956,0.956,5,1,0.0714,0.0443,0.0443,0.0271,0.0031,propositions as types思想中对应top prop的是什么type？
Apr 27 2021 10:51:16,226,2,6,3,0.55,0.929,0.956,0.956,5,1,0.0713,0.0443,0.0443,0.027,0.0031,propositions as types思想中对应bot prop的是什么type？
Apr 27 2021 10:55:20,88,24,2,1,0.63,0.258,0.547,0.547,2,0,0.2577,0.5468,0.5468,-0.2891,-0.2326,data ADT = Alpha Int Int 8 | Beta Record 9 | Gamma String
Apr 27 2021 10:55:26,221,2,7,4,0.58,0.893,0.943,0.943,5,1,0.1067,0.0566,0.0566,0.0501,0.0082,构造主义逻辑中的disjunction的eliminatory rule是？
Apr 27 2021 10:55:39,82,2,4,9,2.27,0.897,0.815,0.815,5,1,0.1032,0.1849,0.1849,-0.0817,-0.0235,请写出haskell用lens（foo，bar，baz），使得v的foo的bar的baz的数值+1 （使用lens的操作符）
Apr 27 2021 10:55:43,223,2,7,4,0.6,0.901,0.944,0.944,5,1,0.0994,0.0564,0.0564,0.0429,0.0067,构造主义逻辑中表示什么意思？
Apr 28 2021 12:29:53,51,26,62,54,0.88,0.555,0.922,0.971,5,1,0.4453,0.0783,0.0294,0.4159,0.1974,(syntax-local-bind-syntaxes id-list expr intdef-ctx extra-intdef-ctxs)  将id-list中identifier在[.]中绑定。 当expr是#f是对应define-values的情况，当expr是syntax的时候对应define-syntaxes的情况。 .
Apr 28 2021 12:30:17,232,1,3,4,1.43,0.949,0.969,0.969,5,1,0.051,0.0313,0.0313,0.0197,0.0016,一个pre order（先序关系）相对于partial order缺少了什么要求？
Apr 28 2021 12:31:12,237,1,3,11,3.71,0.949,0.969,0.969,5,1,0.0511,0.0308,0.0308,0.0203,0.0017,构造主义逻辑的heyting algebra中的join  phi和psi的什么？. (\phi \vee \psi)
Apr 28 2021 12:31:18,35,26,64,66,1.03,0.682,0.931,0.976,5,1,0.3182,0.0685,0.0243,0.2938,0.1006,racket中可扩展的宏为什么不要用syntax-rules去编写？
Apr 28 2021 12:31:23,88,1,2,2,0.8,0.948,0.894,0.916,5,1,0.0519,0.1063,0.0838,-0.0319,-0.0043,data ADT = Alpha Int Int 8 | Beta Record 9 | Gamma String
Apr 28 2021 12:31:31,87,25,68,33,0.48,0.524,0.467,0.467,5,1,0.476,0.5331,0.5331,-0.0571,-0.0576,写出haskell中定义结构S的prims
Apr 28 2021 12:31:36,32,26,76,55,0.73,0.744,0.932,0.976,5,1,0.2561,0.0683,0.0243,0.2318,0.065,导致可扩展宏各种错误真正的问题有是： 1.内部的expander1先于外部的use-expander被展开，以至内部被打上了本不该有的local scope。 2.expander1的展开没有适当地引入 [.]。
Apr 29 2021 07:35:45,258,2,5,8,1.52,0.95,0.958,0.958,5,1,0.0503,0.042,0.042,0.0083,0.0008,经典逻辑中的disjunction的refutation是什么type？
Apr 29 2021 07:35:50,250,2,5,4,0.82,0.95,0.954,0.954,5,1,0.0503,0.0455,0.0455,0.0048,0.0005,，两条德摩根律，哪一个是在构造主义逻辑中不成立而在经典逻辑中成立的？ . （ \neg \phi v \psi == \neg phi ^ \neg psi. \neg (\phi ^ \psi) == \neg phi v \neg psi
Apr 29 2021 07:35:54,239,2,5,3,0.59,0.95,0.952,0.952,5,1,0.0502,0.0476,0.0476,0.0027,0.0003,heyting algebra满足哪两个操作相互的分配律？
Apr 29 2021 07:36:33,247,2,5,4,0.9,0.95,0.954,0.954,5,1,0.0502,0.0457,0.0457,0.0045,0.0004,构造主义逻辑中的heyting algebra中的a在b中的补是什么？
Apr 29 2021 07:36:42,241,2,5,3,0.65,0.95,0.953,0.953,5,1,0.0501,0.0475,0.0475,0.0027,0.0003,构造主义逻辑中的heyting algebra的最大元素是？
Apr 29 2021 07:36:47,233,2,5,2,0.4,0.95,0.947,0.947,5,1,0.0501,0.0534,0.0534,-0.0033,-0.0003,null pointer设计失误的根本原因是把opt t这个sum type设计成了？
Apr 29 2021 07:37:02,240,2,5,5,1,0.95,0.952,0.952,5,1,0.05,0.0476,0.0476,0.0025,0.0002,逻辑中一个heyting algebra一定是一个boolean algebra吗？
Apr 29 2021 07:37:10,234,2,5,5,1.01,0.95,0.947,0.947,5,1,0.05,0.0529,0.0529,-0.0029,-0.0003,一个pre order（先序关系）要满足的两个条件是？
Apr 29 2021 07:37:24,79,27,87,47,0.54,0.595,0.454,0.454,5,1,0.4053,0.5455,0.5455,-0.1402,-0.1333,请写出使用lens的&和.~操作符设置tuple t的第二个元素为x
Apr 29 2021 07:38:47,27,28,85,95,1.12,0.642,0.913,0.97,5,1,0.3581,0.0865,0.0298,0.3283,0.1274,得到了3，为什么呢？ 简单来说，在apply-expander时，因为use-expander的定义和使用在同一 definition context ，syntax-local-introduce反转的不仅有 macro-introduction scope ，还有 use-site scope ，因此[.]中的x被打上了 use-site .
Apr 29 2021 08:20:45,224,4,12,15,1.29,0.926,0.9,0.9,5,1,0.0738,0.1003,0.1003,-0.0265,-0.0046,逻辑中neg p怎么用implication和bottom表示？
Apr 29 2021 08:20:49,218,4,12,18,1.53,0.927,0.897,0.897,5,1,0.0734,0.1027,0.1027,-0.0293,-0.0052,该逻辑连词的英语单词是？ (phi1 v phi2)
Apr 29 2021 08:21:00,248,2,5,3,0.6,0.961,0.956,0.956,2,0,0.9614,0.9558,0.9558,0.0057,0.0108,构造主义逻辑中neg a一定是a对bottom的关系伪补吗？
Apr 29 2021 08:21:04,235,2,5,6,1.27,0.961,0.947,0.947,5,1,0.0385,0.0527,0.0527,-0.0142,-0.0013,构造主义逻辑的heything algebra中表示什么意思？. (phi <= psi)
Apr 29 2021 08:21:22,89,26,89,25,0.28,0.654,0.474,0.474,5,1,0.3456,0.526,0.526,-0.1804,-0.1572,data ADT = Alpha Int Int                  | Beta Record                  | Gamma String  定义上述结构的Prims之后，Gamma _hello_ ^? _Alpha._2 的结果是？
Apr 29 2021 08:21:43,219,4,12,8,0.69,0.937,0.899,0.899,5,1,0.0629,0.1014,0.1014,-0.0385,-0.0063,构造主义逻辑中的top的introductory rule是？
4月 30 2021 11:34:34,256,3,8,9,1.14,0.953,0.93,0.93,5,1,0.0474,0.0704,0.0704,-0.023,-0.0027,经典逻辑中的proof dynamics中ccp代表什么意思？
4月 30 2021 11:34:37,238,3,8,6,0.74,0.953,0.925,0.925,5,1,0.0473,0.0751,0.0751,-0.0278,-0.0034,一个boolean algebra一定是一个heyting algebra吗？
4月 30 2021 11:34:45,231,5,16,5,0.33,0.923,0.876,0.876,5,1,0.0771,0.1244,0.1244,-0.0473,-0.0095,构造主义逻辑是否可以证明？ （\neg \neg p \rightarrow p)
4月 30 2021 11:34:50,252,3,8,5,0.64,0.953,0.929,0.929,5,1,0.0469,0.0712,0.0712,-0.0244,-0.0029,经典逻辑中的三条基本的judgement是？
4月 30 2021 11:34:53,253,3,8,5,0.56,0.953,0.931,0.931,5,1,0.0467,0.0694,0.0694,-0.0226,-0.0026,经典逻辑的proof dynamics中的表示什么意思？. (k / phi)
4月 30 2021 11:35:00,229,5,15,5,0.32,0.924,0.877,0.877,5,1,0.0762,0.1227,0.1227,-0.0465,-0.0092,构造主义逻辑是否可以证明排中律不成立？
4月 30 2021 11:35:33,220,5,15,5,0.33,0.924,0.875,0.875,5,1,0.0757,0.1253,0.1253,-0.0496,-0.01,构造主义逻辑中的falsity的eliminatory rule是？
4月 30 2021 11:35:39,88,2,6,3,0.52,0.916,0.936,0.936,5,1,0.0841,0.0641,0.0641,0.02,0.003,data ADT = Alpha Int Int 8 | Beta Record 9 | Gamma String
4月 30 2021 11:35:45,261,3,8,13,1.66,0.954,0.934,0.934,5,1,0.046,0.0661,0.0661,-0.0201,-0.0022,经典逻辑中，什么是一个canonical proof？
